year,doy,hour,mean,std
2014,191,9,0.657936,0.164484
2014,254,14,0.135864,0.033966
2014,294,11,0.06048000000000001,0.015120000000000003
2014,338,9,0.011664,0.002916
2015,99,8,0.026784,0.006696
2015,169,7,0.176256,0.044064
2015,202,8,0.408672,0.102168
2015,283,10,0.254448,0.063612
2016,83,10,0.020556,0.005139
2016,83,11,0.0581472,0.0145368
2016,134,8,0.1185531428571429,0.029638285714285725
2016,168,8,0.375336,0.093834
2016,200,11,0.6954428571428573,0.1738607142857143
2016,252,10,0.3414265714285715,0.08535664285714288
2016,292,8,0.150624,0.037656
2016,342,7,0.009680727272727271,0.002420181818181818
2017,109,13,0.06329828571428572,0.01582457142857143
2017,125,8,0.2611697142857143,0.06529242857142857
2017,171,10,0.2872692,0.0718173
2017,200,11,0.1771268571428571,0.04428171428571428
2017,262,11,0.2290788,0.0572697
2018,108,8,0.056316,0.014079
2018,131,7,0.117216,0.029304
2018,131,8,0.08733600000000001,0.021834000000000003
2018,159,10,0.15606,0.039015
2018,159,11,0.20808,0.05202
2018,213,11,0.305808,0.076452
2018,261,12,0.2491776,0.0622944
2019,114,8,0.114372,0.028593
2019,155,9,0.384264,0.096066
2019,199,10,0.4682139428571429,0.11705348571428573
2019,231,10,0.473472,0.118368
2021,112,8,0.07466400000000001,0.018666000000000002
2021,138,8,0.1926642857142857,0.048166071428571426
2021,174,7,0.5662491428571429,0.14156228571428572
2021,201,12,0.2727401142857143,0.06818502857142858
2021,235,7,0.5672159999999999,0.14180399999999999
2021,265,8,0.3951154285714286,0.09877885714285715
2021,299,8,0.17964,0.04491
