year,doy,hour,mean,std
2014,191,11,0.338904,0.04246034799668977
2015,169,9,0.090288,0.0
2015,202,10,0.18144000000000002,0.007942223366287296
2015,283,12,0.123336,0.0045820519420888385
2016,83,12,0.012960000000000001,0.0216
2016,83,13,0.050112,0.0216
2016,134,10,0.05194800000000001,0.011760599984694661
2016,168,10,0.130032,0.059261205117682174
2016,200,13,0.38491200000000003,0.0739237713323664
2016,252,12,0.1593,0.02123017399834491
2016,292,10,0.020196000000000002,0.027339576587796673
2016,342,9,0.009072000000000002,0.01099692466101319
2017,109,15,0.032616,0.0030547012947258812
2017,145,10,0.129276,0.036350945407238
2017,171,12,0.149364,0.013593420761530198
2017,200,13,0.216756,0.010844189596276907
2017,262,13,0.178416,0.053457272657702996
2017,311,11,0.044928,0.050708041492449694
2018,108,10,0.034668000000000004,0.01267701037311242
2018,131,9,0.100224,0.0216
2018,131,10,0.079488,0.0216
2018,159,12,0.241488,0.0216
2018,159,13,0.195696,0.0216
2018,213,13,0.12398400000000001,0.030241542817786272
2018,261,14,0.215892,0.021535644127817496
2019,114,10,0.045468,0.0025964961005170016
2019,155,11,0.32270400000000005,0.014051625955739085
2019,199,12,0.19764,0.16220463874994454
2019,231,12,0.28339200000000003,0.013746155826266503
2021,112,10,0.04179600000000001,0.0216
2021,138,10,0.130032,0.0216
2021,174,9,0.16686,0.0216
2021,201,14,0.19353600000000004,0.0216
2021,235,9,0.2457,0.0216
2021,265,10,0.1721088,0.0216
2021,299,10,0.08262000000000001,0.0216
