year,doy,hour,mean,std
2016,162,24,6.6951,0.5
2016,164,24,9.2095,0.5
2016,245,24,7.706950000000001,6.787588703287789
2016,246,24,12.4302,0.5
2016,259,24,3.43825,0.7336232854810428
2017,132,24,5.719533333333334,4.024450521913933
2017,133,24,4.9284,0.5419266371013697
2017,134,24,9.7513,1.9411495357133106
