year,doy,hour,mean,std
2014,191,10,0.1365984,0.0341496
2014,254,7,0.0108,0.0027
2014,295,8,0.0295488,0.0073872
2014,295,9,0.0214272,0.0053568
2015,169,10,0.0726624,0.0181656
2015,202,10,0.0979776,0.0244944
2015,202,11,0.07378559999999999,0.018446399999999998
2015,252,10,0.0827712,0.0206928
2015,283,10,0.060134400000000005,0.015033600000000001
2015,283,11,0.046656,0.011664
2016,82,9,0.0195264,0.0048816
2016,82,10,0.0127296,0.0031824
2016,134,12,0.04882834285714285,0.012207085714285712
2016,168,9,0.0888408,0.0222102
2016,201,12,0.1327104,0.0331776
2016,252,7,0.07583451428571429,0.018958628571428573
2016,292,11,0.024768000000000002,0.0061920000000000005
2016,292,12,0.090936,0.022734
2016,341,9,0.02049408,0.00512352
2017,109,10,0.02871936,0.00717984
2017,124,10,0.0759456,0.0189864
2017,124,11,0.05690880000000001,0.014227200000000002
2017,172,7,0.06232525714285712,0.01558131428571428
2017,199,6,0.1187136,0.0296784
2017,262,8,0.1570968,0.0392742
2017,298,9,0.10080000000000006,0.025200000000000014
2017,298,10,0.09255168000000001,0.023137920000000003
2017,312,8,0.0215136,0.0053784
2018,131,11,0.13668480000000002,0.034171200000000006
2018,160,7,0.0627048,0.0156762
2018,214,8,0.08902656,0.02225664
2018,262,7,0.09075456,0.02268864
2019,113,9,0.05080320000000001,0.012700800000000002
2019,155,11,0.0598464,0.0149616
2019,155,12,0.0699264,0.0174816
2019,197,9,0.09932544,0.02483136
2019,231,13,0.1320192,0.0330048
2021,138,11,0.0849312,0.0212328
2021,173,11,0.10551600000000001,0.026379000000000003
2021,201,8,0.1251936,0.0312984
2021,299,11,0.045915428571428565,0.011478857142857141
