year,doy,hour,mean,std
2016,128,9,5.7,1.425
2016,159,9,3.9,0.975
2016,230,9,7.449999999999999,1.8625
2017,169,9,7.980592901729293,1.9951482254323232
2017,173,9,4.306181262852091,1.0765453157130227
2017,176,9,7.225421753400505,1.8063554383501264
2017,179,9,7.0,1.75
2017,225,9,7.047279387213043,1.7618198468032606
2017,229,9,8.292601700420338,2.0731504251050845
2017,233,9,5.090449351936281,1.27261233798407
2019,234,7,12.45342903622538,0.1411777359630305
2019,234,12,8.641570953050609,2.444806618651102
