year,doy,hour,mean,std
2011,365,23,68.76257954867425,17.190644887168563
2012,365,23,43.46662074468973,10.866655186172432
2013,365,23,89.86784204125834,22.466960510314586
2014,365,23,86.02147717453381,21.505369293633457
2015,365,23,130.3585178807922,32.58962947019805
2016,365,23,101.5715244955112,25.3928811238778
2017,365,23,88.77027299738631,22.19256824934658
2018,365,23,100.4406061684951,25.110151542123777
2019,365,23,106.5469044851963,26.636726121299073
2020,365,23,94.47997556627816,23.619993891569543
2021,365,23,96.05034606913442,24.012586517283605
