year,doy,hour,mean,std
2013,121,8,0.000864,0.000216
2013,182,8,0.071712,0.017928
2013,182,9,0.0533952,0.0133488
2013,182,10,0.0765504,0.0191376
2013,182,11,0.1143936,0.0285984
2013,182,12,0.1271808,0.0317952
2013,203,13,0.0736128,0.0184032
2014,254,15,0.0689472,0.0172368
2014,294,11,0.0303264,0.0075816
2015,169,8,0.0387072,0.0096768
2015,202,12,0.0555552,0.0138888
2015,283,9,0.0451008,0.0112752
2016,83,10,0.0057456,0.0014364
2016,134,13,0.0441792,0.0110448
2016,134,14,0.0376128,0.0094032
2016,168,8,0.064512,0.016128
2016,200,12,0.12168,0.03042
2016,252,10,0.0911304,0.0227826
2016,292,9,0.0437616,0.0109404
2016,342,10,0.0071928,0.0017982
2017,109,14,0.0736128,0.0184032
2017,125,9,0.0890064,0.0222516
2017,171,10,0.095616,0.023904
2017,200,12,0.112284,0.028071
2017,262,14,0.0538272,0.0134568
2017,311,10,0.0866304,0.0216576
2018,131,9,0.0648,0.0162
2018,159,9,0.0799488,0.0199872
2018,213,13,0.1020384,0.0255096
2018,261,13,0.0668952,0.0167238
2019,114,10,0.0309312,0.0077328
2019,155,9,0.0931392,0.0232848
2019,197,15,0.1385712,0.0346428
2019,231,11,0.0871056,0.0217764
2021,112,9,0.0290736,0.0072684
2021,138,9,0.0655776,0.0163944
2021,174,9,0.08750592,0.02187648
2021,299,9,0.02952,0.00738
