year,doy,hour,mean,std
2012,365,23,56.67752,14.16938
2013,365,23,64.54664000000001,16.136660000000003
2014,365,23,106.382936,26.595734
2015,365,23,104.658672,26.164668
2016,365,23,115.143216,28.785804
2017,365,23,147.099288,36.774822
2018,365,23,103.370468,25.842617
2019,365,23,168.9324525674499,42.233113141862475
2020,365,23,162.902542283725,40.72563557093125
2021,365,23,156.872632,39.218158
