year,doy,hour,mean,std
2013,121,8,0.00216,0.00054
2013,182,8,0.17928,0.04482
2013,182,9,0.133488,0.033372
2013,182,10,0.191376,0.047844
2013,182,11,0.285984,0.071496
2013,182,12,0.317952,0.079488
2013,203,13,0.184032,0.046008
2014,254,15,0.172368,0.043092
2014,294,11,0.075816,0.018954
2015,169,8,0.0967679999999999,0.0241919999999999
2015,202,12,0.138888,0.034722
2015,283,9,0.112752,0.028188
2016,83,10,0.014364,0.003591
2016,134,13,0.110448,0.027612
2016,134,14,0.094032,0.023508
2016,168,8,0.16128,0.04032
2016,200,12,0.3042,0.07605
2016,252,10,0.227826,0.0569565
2016,292,9,0.109404,0.027351
2016,342,10,0.017982,0.0044955
2017,109,14,0.184032,0.046008
2017,125,9,0.222516,0.055629
2017,171,10,0.23904,0.05976
2017,200,12,0.28071,0.0701775
2017,262,14,0.134568,0.033642
2017,311,10,0.216576,0.054144
2018,131,9,0.162,0.0405
2018,159,9,0.199872,0.049968
2018,213,13,0.255096,0.063774
2018,261,13,0.167238,0.0418095
2019,114,10,0.077328,0.019332
2019,155,9,0.232848,0.058212
2019,197,15,0.346428,0.086607
2019,231,11,0.217764,0.054441
2021,112,9,0.072684,0.018171
2021,138,9,0.163944,0.040986
2021,174,9,0.2187648,0.0546912
2021,299,9,0.0738,0.01845
