year,doy,hour,mean,std
2013,121,8,0.001296,0.00054
2013,182,8,0.107568,0.04482
2013,182,9,0.08009279999999999,0.033372
2013,182,10,0.11482559999999999,0.047844
2013,182,11,0.1715904,0.071496
2013,182,12,0.1907712,0.079488
2013,203,13,0.1104192,0.046008
2014,254,15,0.1034208,0.043092
2014,294,11,0.0454896,0.018954
2015,169,8,0.05806079999999993,0.0241919999999999
2015,202,12,0.0833328,0.034722
2015,283,9,0.0676512,0.028188
2016,83,10,0.0086184,0.003591
2016,134,13,0.0662688,0.027612
2016,134,14,0.0564192,0.023508
2016,168,8,0.096768,0.04032
2016,200,12,0.18252000000000002,0.07605
2016,252,10,0.1366956,0.0569565
2016,292,9,0.0656424,0.027351
2016,342,10,0.0107892,0.0044955
2017,109,14,0.1104192,0.046008
2017,125,9,0.13350959999999998,0.055629
2017,171,10,0.143424,0.05976
2017,200,12,0.168426,0.0701775
2017,262,14,0.08074079999999999,0.033642
2017,311,10,0.1299456,0.054144
2018,131,9,0.0972,0.0405
2018,159,9,0.1199232,0.049968
2018,213,13,0.1530576,0.063774
2018,261,13,0.1003428,0.0418095
2019,114,10,0.046396799999999995,0.019332
2019,155,9,0.1397088,0.058212
2019,197,15,0.2078568,0.086607
2019,231,11,0.1306584,0.054441
2021,112,9,0.0436104,0.018171
2021,138,9,0.0983664,0.040986
2021,174,9,0.13125888,0.0546912
2021,299,9,0.04428,0.01845
