year,doy,hour,mean,std
2016,129,9,5.783333333333332,1.445833333333333
2016,159,9,3.957142857142857,0.9892857142857142
2016,230,9,6.68,1.67
2017,172,9,10.16138733504079,2.5403468337601973
2017,175,9,7.312974277560184,1.828243569390046
2017,178,9,8.186672603731514,2.0466681509328786
2017,228,9,9.247896538462353,2.311974134615588
2017,232,9,8.45867670182241,2.114669175455602
2017,235,9,8.22524214881248,2.05631053720312
2019,232,10,8.54477926337015,0.2375672544678446
2019,232,16,7.892297876742196,0.9337765861699145
