year,doy,hour,mean,std
2014,227,23,71.283336,17.820834
2015,227,23,76.307112,19.076778
2016,227,23,87.614736,21.903684
2017,227,23,80.752968,20.188242
2018,227,23,59.544336,14.886084
2019,227,23,110.308135770235,27.57703394255875
2020,227,23,75.5556758851175,18.888918971279374
2021,227,23,40.803216,10.200804
