year,doy,hour,mean,std
2014,191,8,0.003715200000000001,0.0009288000000000002
2014,254,13,0.008856000000000001,0.0022140000000000003
2014,294,9,0.013824,0.003456
2014,294,10,0.010368,0.002592
2014,337,12,0.000648,0.000162
2015,99,8,0.000648,0.000162
2015,169,6,0.000432,0.000108
2015,202,10,0.005076000000000001,0.0012690000000000002
2015,283,8,0.052164,0.013041
2016,83,8,0.00108,0.00027
2016,134,9,0.001603636363636364,0.000400909090909091
2016,168,5,0.003613090909090909,0.0009032727272727273
2016,200,10,0.009072,0.002268
2016,252,10,0.004279341176470588,0.001069835294117647
2016,292,8,0.01003764705882353,0.0025094117647058824
2016,342,8,0.001219764705882353,0.00030494117647058823
2017,109,13,0.001584,0.000396
2017,125,8,0.000729,0.00018225
2017,171,8,0.004151999999999999,0.0010379999999999996
2017,200,11,0.00902057142857143,0.0022551428571428575
2017,262,11,0.0039465,0.000986625
2017,311,9,0.00324,0.00081
2018,108,7,0.0007920000000000001,0.00019800000000000002
2018,131,7,0.0004902857142857143,0.00012257142857142857
2018,159,8,0.0005862857142857143,0.00014657142857142858
2018,213,9,0.012924,0.003231
2018,261,11,0.0150336,0.0037584
2019,114,11,0.0004248,0.0001062
2019,155,8,0.001761230769230769,0.00044030769230769226
2019,199,10,0.007008,0.001752
2019,231,9,0.027216,0.006804
2021,112,7,0.001395692307692308,0.000348923076923077
2021,138,8,0.00198,0.000495
2021,174,7,0.03111264,0.00777816
2021,201,12,0.00759,0.0018975
2021,235,7,0.001116,0.000279
2021,265,7,0.001411029585798817,0.00035275739644970427
2021,299,8,0.001974857142857143,0.0004937142857142857
