year,doy,hour,mean,std
2013,121,8,0.00216,0.00054
2013,182,8,0.17928,0.04482
2013,182,9,0.133488,0.033372
2013,182,10,0.191376,0.047844
2013,182,11,0.285984,0.071496
2013,182,12,0.317952,0.079488
2013,203,10,0.204768,0.051192
2014,254,15,0.182736,0.045684
2014,294,11,0.117936,0.029484
2015,169,8,0.093528,0.023382
2015,202,12,0.243,0.06075
2015,283,10,0.164592,0.041148
2016,83,10,0.0259283076923076,0.0064820769230769
2016,134,11,0.046836,0.011709
2016,200,12,0.36432,0.09108
2016,252,12,0.207936,0.051984
2016,292,10,0.109332,0.027333
2016,342,10,0.031968,0.007992
2017,109,15,0.0591822,0.01479555
2017,125,10,0.17559,0.0438975
2017,171,10,0.1091304,0.0272826
2017,200,13,0.263952,0.065988
2017,262,13,0.2797200000000001,0.06993
2017,311,11,0.034164,0.008541
2018,108,9,0.054756,0.013689
2018,131,9,0.147528,0.036882
2018,213,11,0.4555440000000001,0.113886
2019,114,13,0.080352,0.020088
2019,155,10,0.166536,0.041634
2019,199,12,0.247104,0.061776
2019,231,11,0.303408,0.075852
2021,112,9,0.030456,0.007614
2021,138,10,0.13392,0.03348
2021,174,9,0.25704,0.06426
2021,265,9,0.1593462857142857,0.0398365714285714
2021,299,10,0.0617266285714285,0.0154316571428571
