year,doy,hour,mean,std
2015,149,23,0.0698478001243255,0.0008654837618317
2015,164,23,0.0031678728405202,0.0
2015,174,23,0.0020820246195806,0.0
2015,184,23,0.2270137153181692,0.0
2015,212,23,0.0047924230151459,0.0
2015,226,23,0.0190457268900531,0.0
2015,248,23,0.021760990172967,0.0
2016,157,23,0.0079178112625388,0.0
2016,182,23,0.0166941250327904,0.0005346605555416
2016,202,23,0.0100770178862074,1.5707579170826587e-06
2016,230,23,0.0359946767047014,0.0
2016,258,23,0.0150846184545584,0.0001079106921561
2016,279,23,0.0773838568847952,0.0
2016,297,23,0.0257725438280263,2.8948012001460445e-05
2017,146,23,0.1844018524261459,0.0
2017,158,23,0.1724673690020369,0.0423572479099437
2017,218,23,0.0112191923657432,7.073597728663424e-06
2017,252,23,0.0151211912143918,0.0003282778290777
2017,276,23,0.0020815862187893,3.9817477629906505e-06
2018,183,23,0.0426225385508134,0.0013633196665393
2018,206,23,0.0587810818543281,0.0
2018,250,23,0.021781791037457,0.0
2019,228,23,0.0192160350921392,6.004754708119355e-07
2020,198,23,0.0029233626579951,0.0
2020,226,23,0.0092640572507711,4.923799116699854e-07
2021,151,23,0.0777445921293129,0.0008630022571862
2021,192,23,0.0502099594493468,0.0001570963730062
2021,217,23,0.2431019983316426,0.105935873733737
2021,234,23,0.1082507943600676,0.0
