year,doy,hour,mean,std
2011,365,23,110.2969447353375,27.574236183834376
2012,365,23,45.63659598418607,11.409148996046518
2013,365,23,144.6456197943458,36.16140494858645
2014,365,23,113.3773008977823,28.344325224445576
2015,365,23,159.5026191226034,39.87565478065085
2016,365,23,173.7573147264811,43.439328681620275
2017,365,23,158.4025404974875,39.60063512437188
2018,365,23,147.2148414876602,36.80371037191505
2019,365,23,204.5205794003508,51.1301448500877
2020,365,23,177.840850678325,44.46021266958125
2021,365,23,178.1041028044059,44.526025701101474
