year,doy,hour,mean,std
2013,121,8,0.001296,0.00054
2013,182,8,0.107568,0.04482
2013,182,9,0.08009279999999999,0.033372
2013,182,10,0.11482559999999999,0.047844
2013,182,11,0.1715904,0.071496
2013,182,12,0.1907712,0.079488
2013,204,10,0.1498176,0.062424
2014,254,12,0.0578016,0.024084
2014,254,13,0.0266976,0.011124
2014,295,13,0.0438048,0.018252
2015,98,12,0.0119232,0.004968
2015,169,13,0.11845439999999999,0.049356
2015,202,8,0.08968319999999999,0.037368
2015,202,9,0.1137888,0.047412
2015,252,9,0.0762048,0.031752
2015,252,10,0.0813888,0.033912
2015,284,10,0.1005696,0.041904
2016,82,9,0.0089856,0.003744
2016,133,13,0.051408,0.02142
2016,168,14,0.16727039999999999,0.069696
2016,199,13,0.24913439999999998,0.103806
2016,252,14,0.067338,0.0280575
2016,293,10,0.035208,0.01467
2016,342,13,0.0017280000000000002,0.00072
2017,109,9,0.033264,0.01386
2017,124,9,0.0876096,0.036504
2017,124,10,0.08605439999999999,0.035856
2017,173,8,0.0944352,0.039348
2017,199,9,0.12413519999999999,0.051723
2017,262,10,0.0774792,0.032283
2017,297,12,0.033984,0.01416
2018,109,9,0.051667199999999996,0.021528
2018,131,14,0.0486,0.02025
2018,214,12,0.07942319999999999,0.033093
2018,262,12,0.043092,0.017955
2019,113,9,0.0360288,0.015012
2019,155,15,0.08976959999999999,0.037404
2019,197,9,0.1005696,0.041904
2021,112,14,0.03727296,0.0155304
2021,173,9,0.07003583999999999,0.0291816
2021,265,13,0.07135405714285716,0.0297308571428571
2021,299,13,0.0349272,0.014553
