year,doy,hour,mean,std
2013,121,8,0.000864,0.000216
2013,182,8,0.071712,0.017928
2013,182,9,0.0533952,0.0133488
2013,182,10,0.0765504,0.0191376
2013,182,11,0.1143936,0.0285984
2013,182,12,0.1271808,0.0317952
2013,204,10,0.0998784,0.0249696
2014,254,12,0.0385344,0.0096336
2014,254,13,0.0177984,0.0044496
2014,295,13,0.0292032,0.0073008
2015,98,12,0.0079488,0.0019872
2015,169,13,0.0789696,0.0197424
2015,202,8,0.0597888,0.0149472
2015,202,9,0.0758592,0.0189648
2015,252,9,0.0508032,0.0127008
2015,252,10,0.0542592,0.0135648
2015,284,10,0.0670463999999999,0.0167615999999999
2016,82,9,0.0059904,0.0014976
2016,133,13,0.034272,0.008568
2016,168,14,0.1115135999999999,0.0278783999999999
2016,199,13,0.1660896,0.0415224
2016,252,14,0.044892,0.011223
2016,293,10,0.023472,0.005868
2016,342,13,0.001152,0.000288
2017,109,9,0.022176,0.005544
2017,124,9,0.0584064,0.0146016
2017,124,10,0.0573696,0.0143424
2017,173,8,0.0629568,0.0157392
2017,199,9,0.0827568,0.0206892
2017,262,10,0.0516528,0.0129132
2017,297,12,0.022656,0.005664
2018,109,9,0.0344448,0.0086112
2018,131,14,0.0324,0.0081
2018,214,12,0.0529488,0.0132372
2018,262,12,0.028728,0.007182
2019,113,9,0.0240192,0.0060048
2019,155,15,0.0598464,0.0149616
2019,197,9,0.0670463999999999,0.0167615999999999
2021,112,14,0.02484864,0.00621216
2021,173,9,0.04669056,0.01167264
2021,265,13,0.0475693714285714,0.0118923428571428
2021,299,13,0.0232848,0.0058212
