year,doy,hour,mean,std
2013,121,8,0.005184,0.001296
2013,182,8,0.27648,0.06912
2013,182,9,0.208224,0.052056
2013,182,10,0.428328,0.107082
2013,182,11,0.58968,0.14742
2013,182,12,0.378432,0.094608
2013,204,10,0.486,0.1215
2014,254,12,0.390096,0.097524
2014,254,13,0.31104,0.07776
2014,295,13,0.150768,0.037692
2015,98,12,0.04752,0.01188
2015,169,13,0.412776,0.103194
2015,202,8,0.461376,0.115344
2015,202,9,0.454032,0.113508
2015,252,9,0.297648,0.074412
2015,252,10,0.321408,0.080352
2015,284,10,0.2484,0.0621
2016,82,9,0.034308,0.008577
2016,133,13,0.179172,0.044793
2016,168,14,0.41409,0.1035225
2016,199,13,0.656928,0.164232
2016,252,14,0.3449340000000001,0.0862335
2016,293,10,0.0875232,0.0218808
2016,342,13,0.014472,0.003618
2017,109,9,0.175176,0.043794
2017,124,9,0.169344,0.042336
2017,124,10,0.293184,0.073296
2017,173,8,0.258588,0.064647
2017,199,9,0.3769056,0.0942264
2017,262,10,0.184572,0.046143
2017,297,12,0.124992,0.031248
2018,109,9,0.112068,0.028017
2018,131,14,0.0618624,0.0154656
2018,214,12,0.2109384,0.0527346
2018,262,12,0.1247508,0.0311877
2019,113,9,0.155736,0.038934
2019,155,15,0.164232,0.041058
2019,197,9,0.222912,0.055728
2021,112,14,0.0943056,0.0235764
2021,173,9,0.2131241142857143,0.0532810285714285
2021,265,13,0.2303074285714286,0.0575768571428571
2021,299,13,0.0775656,0.0193914
