year,doy,hour,mean,std
2013,182,8,0.001296,0.000324
2013,182,9,0.000864,0.000216
2013,182,10,0.00108,0.00027
2013,182,11,0.001296,0.000324
2013,182,12,0.001512,0.000378
2013,204,10,0.014904,0.003726
2013,261,9,0.01188,0.00297
2013,302,10,0.000864,0.000216
2014,167,8,0.001404,0.000351
2014,190,12,0.01566,0.003915
2014,224,9,0.00756,0.00189
2014,254,12,0.008532,0.002133
2014,254,13,0.003456,0.000864
2014,295,13,0.001404,0.000351
2015,98,12,0.000864,0.000216
2015,169,13,0.000756,0.000189
2015,202,8,0.003672,0.000918
2015,202,9,0.002808,0.000702
2015,252,9,0.013824,0.003456
2015,252,10,0.013392,0.003348
2015,284,10,0.003996,0.000999
2015,324,9,0.001296,0.000324
2016,82,9,0.0006788571428571,0.0001697142857142
2016,133,13,0.0009968132231404,0.0002492033057851
2016,168,14,0.0034354285714285,0.0008588571428571
2016,199,13,0.0055604571428571,0.0013901142857142
2016,252,14,0.001992,0.000498
2016,293,10,0.00396,0.00099
2016,342,13,0.0008022857142857,0.0002005714285714
2017,109,9,0.000684,0.000171
2017,124,9,0.000432,0.000108
2017,124,10,0.000432,0.000108
2017,173,8,0.002976,0.000744
2017,199,9,0.007056,0.001764
2017,262,10,0.0014611809523809,0.0003652952380952
2017,297,12,0.0026236444444444,0.0006559111111111
2017,298,10,0.001584,0.000396
2017,312,11,0.000432,0.000108
2018,109,9,0.000432,0.000108
2018,131,14,0.000252,6.3e-05
2018,160,10,0.0006171428571428,0.0001542857142857
2018,214,12,0.0013268571428571,0.0003317142857142
2018,262,12,0.0189565714285714,0.0047391428571428
2019,113,9,0.000432,0.000108
2019,155,15,0.00486,0.001215
2019,197,9,0.00216,0.00054
2019,233,11,0.005076,0.001269
2021,138,14,0.00183,0.0004575
2021,173,9,0.000562909090909,0.0001407272727272
2021,202,8,0.0032060826446281,0.000801520661157
2021,265,13,0.000432,0.000108
2021,299,13,0.000648,0.000162
