year,doy,hour,mean,std
2013,121,8,0.00216,0.00054
2013,182,8,0.17928,0.04482
2013,182,9,0.133488,0.033372
2013,182,10,0.191376,0.047844
2013,182,11,0.285984,0.071496
2013,182,12,0.317952,0.079488
2013,205,10,0.225072,0.056268
2014,254,9,0.027,0.00675
2014,295,10,0.073872,0.018468
2014,295,11,0.053568,0.013392
2015,98,2,0.018576,0.004644
2015,169,12,0.181656,0.045414
2015,202,12,0.244944,0.061236
2015,202,13,0.184464,0.046116
2015,252,12,0.206928,0.051732
2015,283,12,0.150336,0.037584
2015,283,13,0.11664,0.02916
2016,82,11,0.048816,0.012204
2016,82,12,0.031824,0.007956
2016,134,14,0.125568,0.031392
2016,168,11,0.229896,0.057474
2016,201,14,0.303264,0.075816
2016,252,9,0.189468,0.047367
2016,292,13,0.06192,0.01548
2016,292,14,0.22734,0.056835
2016,341,11,0.044028,0.011007
2017,109,12,0.072522,0.0181305
2017,124,12,0.189864,0.047466
2017,124,13,0.142272,0.035568
2017,172,9,0.164358,0.0410895
2017,199,8,0.324432,0.081108
2017,262,10,0.409716,0.102429
2017,298,11,0.2520000000000001,0.063
2017,298,12,0.25542,0.063855
2017,312,10,0.063504,0.015876
2018,108,13,0.066528,0.016632
2018,131,13,0.206496,0.051624
2018,214,10,0.235224,0.058806
2019,113,11,0.100548,0.025137
2019,197,11,0.245664,0.061416
2019,231,15,0.3294,0.08235
2021,173,13,0.250344,0.062586
