year,doy,hour,mean,std
2013,121,8,-0.003024,-0.000756
2013,182,8,-0.0972,-0.0243
2013,182,9,-0.074736,-0.018684
2013,182,10,-0.236952,-0.059238
2013,182,11,-0.303696,-0.075924
2013,182,12,-0.06048,-0.01512
2013,205,10,-0.19656,-0.04914
2014,254,9,-0.149472,-0.037368
2014,295,10,-0.073872,-0.018468
2014,295,11,-0.081216,-0.020304
2015,98,2,0.003024,0.000756
2015,169,12,-0.106272,-0.026568
2015,202,12,-0.059184,-0.014796
2015,202,13,0.003456,0.000864
2015,252,12,-0.258768,-0.064692
2015,283,12,-0.124416,-0.031104
2015,283,13,-0.12096,-0.03024
2016,82,11,-0.03132,-0.00783
2016,82,12,-0.010908,-0.002727
2016,134,14,-0.173556,-0.043389
2016,168,11,-0.114012,-0.028503
2016,201,14,0.06696,0.01674
2016,252,9,-0.184662,-0.0461655
2016,292,13,-0.138888,-0.034722
2016,292,14,0.0004319999999999,0.0001079999999999
2016,341,11,-0.040434,-0.0101085
2017,109,12,-0.060912,-0.015228
2017,124,12,-0.0659879999999999,-0.0164969999999999
2017,124,13,-0.086544,-0.021636
2017,172,9,-0.219492,-0.054873
2017,199,8,-0.058932,-0.014733
2017,262,10,0.102276,0.025569
2017,298,11,-0.01242,-0.003105
2017,298,12,-0.132912,-0.033228
2017,312,10,0.001872,0.000468
2018,108,13,-0.0191376,-0.0047844
2018,131,13,0.0229824,0.0057456
2018,214,10,-0.072,-0.018
2019,113,11,-0.174456,-0.043614
2019,197,11,-0.018828,-0.004707
2019,231,15,0.041184,0.010296
2021,173,13,0.043092,0.010773
