year,doy,hour,mean,std
2011,365,23,71.1348003976883,17.783700099422074
2012,365,23,39.18911896105915,9.797279740264788
2013,365,23,78.11368730451787,19.528421826129467
2014,365,23,89.54109247615239,22.385273119038096
2015,365,23,51.14107460842569,12.785268652106422
2016,365,23,89.8827701721975,22.470692543049378
2017,365,23,80.88942581732346,20.222356454330864
2018,365,23,80.99834371463061,20.249585928657652
2019,365,23,116.4439329628037,29.110983240700925
2020,365,23,143.5387574493531,35.88468936233828
2021,365,23,116.4594541545365,29.114863538634125
