year,doy,hour,mean,std
2015,149,23,0.0215730963907037,3.594077047990825e-07
2015,184,23,0.0161346397577203,0.0
2016,157,23,0.0202775837060567,0.0002900614397514
2016,182,23,0.1174151450529527,0.0
2016,202,23,0.0207084407083643,0.0
2016,230,23,0.0408752037521872,0.003305763928082
2016,258,23,6.0336332466288e-05,0.0
2016,279,23,0.0098846802378386,0.0001255575242703
2016,297,23,0.0008256210212989,0.0
2017,146,23,0.0157761552850364,0.0
2017,158,23,0.1157537562296109,0.0
2017,182,23,0.0203255435143351,0.0005263974437207
2017,218,23,0.0061022858757882,3.733081421669968e-06
2017,252,23,0.1355314595159941,7.464988579111859e-06
2017,276,23,0.0109364773754639,0.0
2018,143,23,0.0007900962910973,1.2006910765322924e-08
2018,183,23,0.0042471475823314,0.0
2018,206,23,0.0040755784905672,0.0
2019,160,23,0.0259007758756819,0.0
2019,228,23,0.0049297707296335,1.4033781868108718e-05
2021,151,23,0.0045899507269082,4.113244080103688e-05
2021,192,23,0.0715749824792711,3.546867867279379e-06
2021,217,23,0.0071308387569282,1.6163439202613793e-06
2021,234,23,0.0077170509459859,8.143338444170412e-05
