year,doy,hour,mean,std
2013,182,8,0.001296,0.000324
2013,182,9,0.000864,0.000216
2013,182,10,0.00108,0.00027
2013,182,11,0.001296,0.000324
2013,182,12,0.001512,0.000378
2013,205,10,0.007344,0.001836
2013,260,15,0.015768,0.003942
2013,302,15,0.000864,0.000216
2014,167,10,0.000432,0.000108
2014,191,12,0.012204,0.003051
2014,254,9,0.00756,0.00189
2014,295,10,0.004752,0.001188
2014,295,11,0.003672,0.000918
2014,337,10,0.000864,0.000216
2015,169,12,0.001944,0.000486
2015,202,12,0.015552,0.003888
2015,202,13,0.00756,0.00189
2015,252,12,0.019116,0.004779
2015,283,12,0.03456,0.00864
2015,283,13,0.017928,0.004482
2015,324,11,0.003348,0.000837
2016,82,11,0.000432,0.000108
2016,82,12,0.000432,0.000108
2016,134,14,0.0082135384615384,0.0020533846153846
2016,168,11,0.0457794642857142,0.0114448660714285
2016,201,14,0.0205846530612244,0.0051461632653061
2016,252,9,0.001593,0.00039825
2016,292,13,0.020832,0.005208
2016,292,14,0.016416,0.004104
2016,341,11,0.000684,0.000171
2017,109,12,0.000432,0.000108
2017,124,12,0.025128,0.006282
2017,124,13,0.024528,0.006132
2017,172,9,0.03864,0.00966
2017,199,8,0.13756152,0.03439038
2017,262,10,0.0050373333333333,0.0012593333333333
2017,298,11,0.005136,0.001284
2017,298,12,0.003936,0.000984
2017,312,10,0.000864,0.000216
2018,160,9,0.000432,0.000108
2018,214,10,0.029052,0.007263
2018,262,9,0.0276615,0.006915375
2019,113,11,0.0004319999999999,0.0001079999999999
2019,155,13,0.043776,0.010944
2019,155,14,0.033624,0.008406
2019,197,11,0.0288,0.0072
2019,231,15,0.01971,0.0049275
2021,112,14,0.000432,0.000108
2021,138,13,0.0129265714285714,0.0032316428571428
2021,173,13,0.0313947692307692,0.0078486923076923
