year,doy,hour,mean,std
2013,121,8,0.000864,0.000216
2013,182,8,0.071712,0.017928
2013,182,9,0.0533952,0.0133488
2013,182,10,0.0765504,0.0191376
2013,182,11,0.1143936,0.0285984
2013,182,12,0.1271808,0.0317952
2013,205,12,0.1143936,0.0285984
2013,260,10,0.069984,0.017496
2014,254,10,0.0537408,0.0134352
2014,254,11,0.035424,0.008856
2015,98,12,0.0098496,0.0024624
2015,169,10,0.044928,0.011232
2015,202,8,0.0891648,0.0222912
2015,202,9,0.0834624,0.0208656
2015,283,15,0.0482112,0.0120528
2015,324,13,0.0139968,0.0034992
2016,82,13,0.0103992,0.0025998
2016,134,9,0.020736,0.005184
2016,168,13,0.1755648,0.0438912
2016,201,12,0.1493856,0.0373464
2016,252,7,0.0404784,0.0101196
2016,292,12,0.0376992,0.0094248
2017,109,10,0.0167328,0.0041832
2017,124,11,0.1102464,0.0275616
2017,172,7,0.07614,0.019035
2017,200,8,0.1303776,0.0325944
2017,262,12,0.065052,0.016263
2018,108,12,0.018432,0.004608
2018,131,10,0.0006912,0.0001728
2018,159,14,0.0387936,0.0096984
2018,214,8,0.0648,0.0162
2018,262,8,0.03219696,0.00804924
2019,155,12,0.0696096,0.0174024
2019,197,13,0.0797184,0.0199296
2019,231,13,0.1331424,0.0332856
2021,138,11,0.101664,0.025416
2021,173,12,0.0887328,0.0221832
