year,doy,hour,mean,std
2013,121,8,-0.003024,-0.000756
2013,182,8,-0.0972,-0.0243
2013,182,9,-0.074736,-0.018684
2013,182,10,-0.236952,-0.059238
2013,182,11,-0.303696,-0.075924
2013,182,12,-0.06048,-0.01512
2013,205,12,-0.068256,-0.017064
2013,260,10,-0.230688,-0.057672
2014,254,10,-0.10152,-0.02538
2014,254,11,-0.098064,-0.024516
2015,98,12,-0.00864,-0.00216
2015,169,10,-0.20304,-0.05076
2015,202,8,-0.121824,-0.030456
2015,202,9,-0.214272,-0.053568
2015,283,15,-0.06264,-0.01566
2015,324,13,-0.002592,-0.000648
2016,82,13,-0.0058813714285714,-0.0014703428571428
2016,134,9,-0.032328,-0.008082
2016,168,13,-0.350244,-0.087561
2016,201,12,-0.246816,-0.061704
2016,252,7,-0.021888,-0.005472
2016,292,12,-0.251352,-0.062838
2017,109,10,-0.049752,-0.012438
2017,124,11,-0.0162,-0.00405
2017,172,7,-0.050976,-0.012744
2017,200,8,-0.136368,-0.034092
2017,262,12,-0.234396,-0.058599
2018,108,12,-0.0133457142857142,-0.0033364285714285
2018,131,10,-0.1895616,-0.0473904
2018,159,14,0.026676,0.006669
2018,214,8,-0.166176,-0.041544
2018,262,8,-0.042849,-0.01071225
2019,155,12,-0.114336,-0.028584
2019,197,13,-0.340812,-0.085203
2019,231,13,-0.007488,-0.001872
2021,138,11,-0.022896,-0.005724
2021,173,12,0.02484,0.00621
