year,doy,hour,mean,std
2013,121,8,0.005184,0.001296
2013,182,8,0.27648,0.06912
2013,182,9,0.208224,0.052056
2013,182,10,0.428328,0.107082
2013,182,11,0.58968,0.14742
2013,182,12,0.378432,0.094608
2013,205,12,0.35424,0.08856
2013,260,10,0.405648,0.101412
2014,254,10,0.235872,0.058968
2014,254,11,0.186624,0.046656
2015,98,12,0.033264,0.008316
2015,169,10,0.31536,0.07884
2015,202,8,0.344736,0.086184
2015,202,9,0.422928,0.105732
2015,283,15,0.183168,0.045792
2015,324,13,0.037584,0.009396
2016,82,13,0.0318793714285714,0.0079698428571428
2016,134,9,0.084168,0.021042
2016,168,13,0.789156,0.197289
2016,201,12,0.6202799999999999,0.1550699999999999
2016,252,7,0.123084,0.030771
2016,292,12,0.3456,0.0864
2017,109,10,0.091584,0.022896
2017,124,11,0.291816,0.072954
2017,172,7,0.241326,0.0603315
2017,200,8,0.462312,0.115578
2017,262,12,0.397026,0.0992565
2018,108,12,0.0594257142857142,0.0148564285714285
2018,131,10,0.1912896,0.0478224
2018,159,14,0.070308,0.017577
2018,214,8,0.328176,0.082044
2018,262,8,0.1233414,0.03083535
2019,155,12,0.28836,0.07209
2019,197,13,0.540108,0.135027
2019,231,13,0.340344,0.085086
2021,138,11,0.277056,0.069264
2021,173,12,0.196992,0.049248
