year,doy,hour,mean,std
2016,127,9,3.7,0.925
2016,158,9,6.18,1.545
2016,229,9,9.114285714285712,2.278571428571428
2017,171,9,8.931097549482976,2.232774387370744
2017,174,9,9.58866784299924,2.39716696074981
2017,178,9,6.004288775611418,1.5010721939028544
2017,180,9,6.497944910390777,1.6244862275976943
2017,227,9,5.009576073104283,1.2523940182760709
2017,230,9,9.765367048628462,2.4413417621571156
2017,231,9,5.630863990209774,1.4077159975524436
2017,235,9,8.436612954201138,2.1091532385502845
2019,234,7,3.51550348572782,0.01617862098652934
2019,234,14,8.408752625381533,2.772180172991082
