year,doy,hour,mean,std
2014,167,9,0.001296,0.000324
2014,190,12,0.018576,0.004644
2014,190,13,0.007776000000000001,0.0019440000000000002
2014,254,7,0.008100000000000001,0.0020250000000000003
2014,295,8,0.006588,0.001647
2014,337,8,0.00108,0.00027
2015,98,11,0.001296,0.000324
2015,169,9,0.005616000000000001,0.0014040000000000003
2015,169,10,0.008424000000000001,0.0021060000000000002
2015,202,7,0.015984,0.003996
2015,202,8,0.010584,0.002646
2015,283,11,0.05572800000000001,0.013932000000000002
2015,324,9,0.004104,0.001026
2015,324,11,0.016416,0.004104
2016,82,11,0.001836,0.000459
2016,82,12,0.0008022857142857144,0.0002005714285714286
2016,134,6,0.03407454180602007,0.008518635451505017
2016,168,9,0.01169957647058824,0.00292489411764706
2016,201,11,0.013464,0.003366
2016,252,6,0.0165888,0.0041472
2016,292,11,0.004536,0.001134
2016,341,8,0.005288188235294118,0.0013220470588235294
2017,109,9,0.005456000000000002,0.0013640000000000004
2017,124,10,0.031197,0.00779925
2017,172,6,0.0493776,0.0123444
2017,199,5,0.01025431578947368,0.00256357894736842
2017,262,9,0.001296,0.000324
2017,312,7,0.0116064,0.0029016
2018,108,10,0.000432,0.000108
2018,108,11,0.000648,0.000162
2018,160,6,0.01217622857142857,0.0030440571428571425
2018,214,8,0.003807,0.00095175
2018,262,7,0.003024,0.000756
2019,113,9,0.00324,0.00081
2019,113,10,0.00216,0.00054
2019,155,11,0.041364,0.010341
2019,197,9,0.02776581818181818,0.006941454545454545
2021,112,11,0.004132800000000001,0.0010332000000000002
2021,138,11,0.07182981818181819,0.017957454545454547
2021,173,11,0.0008640000000000001,0.00021600000000000002
