year,doy,hour,mean,std
2014,167,9,0.53136,0.13284
2014,190,13,0.62208,0.15552
2014,254,7,0.263088,0.065772
2014,295,8,0.104544,0.026136
2014,337,8,0.014256,0.003564
2015,169,9,0.44064,0.11016
2015,169,10,0.473472,0.118368
2015,202,7,0.222048,0.055512
2015,202,8,0.193968,0.048492
2015,283,11,0.252288,0.063072
2015,324,9,0.022032,0.005508
2015,324,11,0.168912,0.042228
2016,82,11,0.148608,0.037152
2016,82,12,0.04289142857142857,0.010722857142857143
2016,134,6,0.2153885538461539,0.05384713846153848
2016,168,9,0.5705640000000001,0.14264100000000002
2016,201,11,0.3250121142857143,0.08125302857142858
2016,252,6,0.3314323636363636,0.0828580909090909
2016,292,11,0.397512,0.099378
2016,341,8,0.046224,0.011556
2017,109,9,0.339012,0.084753
2017,124,10,0.2891664,0.0722916
2017,172,6,0.414921974025974,0.1037304935064935
2017,199,5,0.393084,0.098271
2017,312,7,0.06536159999999999,0.016340399999999998
2018,108,11,0.186084,0.046521
2018,131,10,0.364176,0.091044
2018,160,6,0.09534240000000002,0.023835600000000005
2018,214,8,0.2465417142857143,0.06163542857142858
2018,262,7,0.259344,0.064836
2019,113,9,0.159624,0.039906
2019,155,11,0.5043168,0.1260792
2019,197,9,0.6567942857142858,0.16419857142857144
2021,112,11,0.1740744,0.0435186
2021,138,11,0.1167264,0.0291816
2021,173,11,0.168588,0.042147
2021,266,7,0.3383382857142856,0.0845845714285714
2021,299,11,0.3217536,0.0804384
