year,doy,hour,mean,std
2014,167,11,0.53136,0.5
2014,190,15,0.6220800000000001,0.5
2015,169,11,0.44064,0.5
2015,169,12,0.47347200000000006,0.5
2015,203,9,0.222048,0.5
2015,203,10,0.19396800000000003,0.5
2015,283,13,0.252288,0.5
2015,324,11,0.022032000000000003,0.5
2015,324,13,0.168912,0.5
2016,82,13,0.170856,0.5
2016,82,14,0.08236800000000001,0.5
2016,134,8,0.22852800000000006,0.5
2016,168,11,0.802278,0.5
2016,201,13,0.36514800000000003,0.5
2016,252,8,0.29881800000000003,0.5
2016,292,13,0.438264,0.5
2016,341,10,0.023094000000000003,0.5
2017,109,11,0.29808,0.5
2017,144,12,0.31033440000000007,0.5
2017,172,8,0.47093399999999996,0.5
2017,199,7,0.34628400000000004,0.5
2017,262,11,0.707724,0.5
2017,312,9,0.049428000000000014,0.5
2018,108,13,0.401544,0.5
2018,131,12,0.337824,0.5
2018,160,8,0.249048,0.5
2018,214,10,0.05086799999999999,0.5
2018,262,9,0.391536,0.5
2019,113,11,0.188568,0.5
2019,155,13,0.51678,0.5
2019,197,11,0.6978960000000001,0.5
2019,233,9,0.6129,0.5
2021,112,13,0.08632799999999999,0.5
2021,138,13,0.03974400000000006,0.5
2021,173,13,0.164592,0.5
2021,266,9,0.38990159999999996,0.5
2021,299,13,0.37339200000000006,0.5
