year,doy,hour,mean,std
2014,167,11,0.1728,0.0216
2014,190,15,0.29419200000000006,0.014051625955739059
2015,169,11,0.143424,0.0216
2015,169,12,0.17064000000000001,0.0216
2015,203,9,0.260928,0.0216
2015,203,10,0.22593600000000003,0.0216
2015,283,13,0.14364000000000002,0.04612598955036087
2015,324,11,0.043632000000000004,0.0216
2015,324,13,0.05918400000000001,0.0216
2016,82,13,0.049896,0.0216
2016,82,14,0.082512,0.0216
2016,134,8,0.11412000000000003,0.01802273763888272
2016,168,11,0.30321000000000004,0.1399816868308137
2016,201,13,0.116208,0.03665641553671063
2016,252,8,0.170424,0.011913335049430944
2016,292,13,0.087588,0.09393206481282099
2016,341,10,0.049032000000000006,0.05101351162192229
2017,109,11,0.276696,0.19030789066142265
2017,144,12,0.21924000000000002,0.14204361020475367
2017,172,8,0.30942000000000003,0.1922934465029945
2017,199,7,0.338328,0.00600757921296087
2017,262,11,0.21988800000000006,0.08878998430003242
2017,312,9,0.010044,0.005651197395242888
2018,108,13,0.252288,0.0216
2018,131,12,0.27691200000000005,0.0216
2018,160,8,0.234792,0.08644804664074256
2018,214,10,0.121824,0.1490694231826232
2018,262,9,0.351216,0.1365451478742471
2019,113,11,0.155736,0.0216
2019,155,13,0.32324400000000003,0.0047347870068251445
2019,197,11,0.373464,0.0641487271892436
2019,233,9,0.42422400000000005,0.06109402589451771
2021,112,13,0.195912,0.0216
2021,138,13,0.15883200000000003,0.0216
2021,173,13,0.33912,0.0216
2021,266,9,0.6383880000000001,0.0216
2021,299,13,0.270864,0.0216
