year,doy,hour,mean,std
2014,167,24,0.031104,0.5184
2014,190,24,0.33696000000000004,0.15395694525418463
2015,98,24,0.031104,0.5184
2015,169,24,0.212544,0.09530668039544762
2015,203,24,0.357696,0.10996924661013183
2015,283,24,1.327104,0.13196309593215838
2015,324,24,0.36806399999999995,0.32990773983039556
2016,82,24,0.037324800000000005,0.0351901589152422
2016,134,24,1.0791359999999999,0.3628985138134351
2016,168,24,0.290304,0.0
2016,201,24,0.344736,0.12829745437848716
2016,252,24,0.3952800000000001,0.11546770894063851
2016,292,24,0.12441600000000003,0.02932513242936851
2016,341,24,0.152064,0.009775044143122785
2017,109,24,0.136512,0.031768893465149176
2017,144,24,0.7229952,0.20625343141989189
2017,172,24,1.3236479999999997,0.31768893465149173
2017,199,24,0.337824,0.10141608298489939
2017,262,24,,0.5184
2017,312,24,0.26611199999999996,0.2737012360074393
2018,108,24,0.010368,0.007331283107342125
2018,131,24,0.0,0.5184
2018,160,24,0.295488,0.09530668039544762
2018,214,24,0.101952,0.017106327250464962
2018,262,24,0.057024000000000005,0.051318981751394877
2019,113,24,0.05961599999999999,0.02565949087569743
2019,155,24,1.132704,0.49486160974559346
2019,197,24,0.922752,0.46920211886989593
2019,233,24,,0.5184
2021,112,24,0.0864,0.5184
2021,138,24,2.6956800000000003,0.5184
2021,173,24,0.020736,0.5184
2021,201,24,-0.0062208,0.5184
2021,266,24,-0.0020736,0.5184
2021,299,24,0.0,0.5184
