year,doy,hour,mean,std
2014,167,7,0.146016,0.036504
2014,190,10,0.17064,0.04266
2014,254,11,0.112968,0.028242
2014,295,10,0.08510400000000001,0.021276000000000003
2015,169,11,0.131544,0.032886
2015,202,6,0.169992,0.042498
2015,252,8,0.13824,0.03456
2015,284,9,0.155304,0.038826
2015,324,8,0.018576,0.004644
2016,82,8,0.0958176,0.0239544
2016,133,12,0.11745,0.0293625
2016,168,13,0.4567104000000001,0.11417760000000003
2016,199,12,0.3509691428571429,0.08774228571428573
2016,252,12,0.24084,0.06021
2016,293,8,0.07279200000000001,0.018198000000000002
2016,342,12,0.022896,0.005724
2017,109,8,0.18792,0.04698
2017,124,7,0.2688,0.0672
2017,173,5,0.1694674285714286,0.04236685714285715
2017,199,6,0.381216,0.095304
2017,262,7,0.18399,0.0459975
2017,298,8,0.060426,0.0151065
2018,131,12,0.1405728,0.0351432
2018,160,7,0.1061485714285714,0.02653714285714285
2018,214,11,0.258696,0.064674
2018,262,11,0.147816,0.036954
2019,113,8,0.137664,0.034416
2019,155,14,0.402768,0.100692
2019,197,8,0.3255552,0.0813888
2019,233,8,0.2435616,0.0608904
2021,112,13,0.180576,0.045144
2021,138,13,0.182016,0.045504
2021,173,8,0.189648,0.047412
2021,202,7,0.299376,0.074844
2021,299,12,0.063072,0.015768
