year,doy,hour,mean,std
2014,167,7,-0.335664,-0.083916
2014,190,10,-0.060912,-0.015228
2014,254,11,-0.139824,-0.034956
2014,295,10,-0.06912,-0.01728
2015,169,11,-0.227664,-0.056916
2015,202,6,-0.238464,-0.059616
2015,252,8,-0.091584,-0.022896
2015,284,9,-0.034344,-0.008586
2015,324,8,-0.037584,-0.009396
2016,82,8,-0.003239022624434389,-0.0008097556561085972
2016,133,12,-0.032544,-0.008136
2016,168,13,-0.159678,-0.0399195
2016,199,12,-0.2558880000000001,-0.06397200000000003
2016,252,12,-0.134784,-0.033696
2016,293,8,-0.0006676363636363665,-0.0001669090909090916
2016,342,12,0.0121824,0.0030456
2017,109,8,-0.1754352,-0.0438588
2017,124,7,-0.324336,-0.081084
2017,173,5,-0.093312,-0.023328
2017,199,6,-0.3426545454545455,-0.08566363636363637
2017,262,7,0.0288144,0.0072036
2017,298,8,-0.04196571428571429,-0.010491428571428572
2018,131,12,0.0006720000000000013,0.00016800000000000032
2018,160,7,-0.08721000000000001,-0.021802500000000002
2018,214,11,-0.401166,-0.1002915
2018,262,11,-0.3377376,-0.0844344
2019,113,8,-0.0232848,-0.0058212
2019,155,14,-0.154224,-0.038556
2019,197,8,-0.1310289230769231,-0.032757230769230775
2019,233,8,-0.288576,-0.072144
2021,112,13,-0.029538,-0.0073845
2021,138,13,0.124056,0.031014
2021,173,8,0.010368,0.002592
2021,202,7,0.2682102857142857,0.06705257142857142
2021,299,12,-0.003517714285714285,-0.0008794285714285713
