year,doy,hour,mean,std
2014,167,7,0.058406400000000004,0.014601600000000001
2014,190,10,0.068256,0.017064
2014,254,11,0.045187200000000004,0.011296800000000001
2014,295,10,0.0340416,0.0085104
2015,169,11,0.0526176,0.0131544
2015,202,6,0.06799680000000001,0.016999200000000003
2015,252,8,0.055296000000000005,0.013824000000000001
2015,284,9,0.0621216,0.0155304
2015,324,8,0.0074304,0.0018576
2016,82,8,0.03832704000000001,0.009581760000000002
2016,133,12,0.04698,0.011745
2016,168,13,0.18268416000000007,0.04567104000000002
2016,199,12,0.14038765714285717,0.03509691428571429
2016,252,12,0.096336,0.024084
2016,293,8,0.029116799999999998,0.0072791999999999996
2016,342,12,0.0091584,0.0022896
2017,109,8,0.07516800000000001,0.018792000000000003
2017,124,7,0.10752,0.02688
2017,173,5,0.06778697142857144,0.01694674285714286
2017,199,6,0.15248640000000002,0.038121600000000005
2017,262,7,0.073596,0.018399
2017,298,8,0.0241704,0.0060426
2018,131,12,0.05622912,0.01405728
2018,160,7,0.042459428571428565,0.010614857142857141
2018,214,11,0.1034784,0.0258696
2018,262,11,0.0591264,0.0147816
2019,113,8,0.055065600000000006,0.013766400000000002
2019,155,14,0.1611072,0.0402768
2019,197,8,0.13022208,0.03255552
2019,233,8,0.09742464,0.02435616
2021,112,13,0.0722304,0.0180576
2021,138,13,0.07280640000000001,0.018201600000000002
2021,173,8,0.07585920000000002,0.018964800000000004
2021,202,7,0.11975039999999999,0.029937599999999998
2021,299,12,0.025228800000000003,0.006307200000000001
