year,doy,hour,mean,std
2014,167,7,0.48168,0.12042
2014,190,10,0.231552,0.057888
2014,254,11,0.252792,0.063198
2014,295,10,0.154224,0.038556
2015,169,11,0.359208,0.089802
2015,202,6,0.408456,0.102114
2015,252,8,0.229824,0.057456
2015,284,9,0.189648,0.047412
2015,324,8,0.05616,0.01404
2016,82,8,0.09905662262443439,0.024764155656108598
2016,133,12,0.149994,0.0374985
2016,168,13,0.6163884000000001,0.15409710000000001
2016,199,12,0.606857142857143,0.15171428571428575
2016,252,12,0.375624,0.093906
2016,293,8,0.07345963636363638,0.018364909090909095
2016,342,12,0.0107136,0.0026784
2017,109,8,0.3633552,0.0908388
2017,124,7,0.593136,0.148284
2017,173,5,0.2627794285714286,0.06569485714285715
2017,199,6,0.7238705454545455,0.18096763636363639
2017,262,7,0.1551756,0.0387939
2017,298,8,0.1023917142857143,0.025597928571428574
2018,131,12,0.1399008,0.0349752
2018,160,7,0.1933585714285714,0.04833964285714285
2018,214,11,0.659862,0.1649655
2018,262,11,0.4855536,0.1213884
2019,113,8,0.1609488,0.0402372
2019,155,14,0.556992,0.139248
2019,197,8,0.4565841230769231,0.11414603076923077
2019,233,8,0.5321376,0.1330344
2021,112,13,0.210114,0.0525285
2021,138,13,0.05795999999999998,0.014489999999999994
2021,173,8,0.17928,0.04482
2021,202,7,0.0311657142857143,0.007791428571428575
2021,299,12,0.0665897142857143,0.016647428571428573
