year,doy,hour,mean,std
2014,227,23,133.915232,33.478808
2015,227,23,67.488312,16.872078
2016,227,23,176.031448,44.007862
2017,227,23,174.973328,43.743332
2018,227,23,118.184236,29.546059
2019,227,23,169.945681462141,42.48642036553525
2020,227,23,173.7622647310705,43.440566182767625
2021,227,23,177.578848,44.394712
