year,doy,hour,mean,std
2014,167,8,0.569808,0.142452
2014,190,12,0.6400079999999999,0.16000199999999998
2014,254,8,0.260856,0.065214
2014,294,12,0.09028800000000001,0.022572000000000002
2014,294,13,0.106272,0.026568
2015,98,11,0.028512,0.007128
2015,169,8,0.374436,0.093609
2015,202,12,0.492696,0.123174
2015,283,12,0.235008,0.058752
2015,324,11,0.033696,0.008424
2016,82,12,0.0800256,0.0200064
2016,134,6,0.1134589090909091,0.028364727272727274
2016,134,7,0.151146,0.0377865
2016,168,11,0.4972937142857143,0.12432342857142857
2016,201,10,0.4446000000000001,0.11115000000000003
2016,252,6,0.2486784,0.0621696
2016,292,10,0.3955176,0.0988794
2016,292,11,0.3904992,0.0976248
2016,341,8,0.025272,0.006318
2017,109,9,0.12966,0.032415
2017,124,9,0.2148089142857143,0.053702228571428576
2017,171,12,0.3422448,0.0855612
2017,200,5,0.3808079999999999,0.09520199999999998
2017,200,6,0.3684096,0.0921024
2017,262,10,0.3316710857142857,0.08291777142857143
2017,311,11,0.04609439999999999,0.011523599999999997
2018,108,10,0.03353400000000001,0.008383500000000002
2018,131,8,0.090288,0.022572
2018,131,9,0.148824,0.037206
2018,160,6,0.1600128,0.0400032
2018,214,7,0.3089232,0.0772308
2018,262,6,0.217836,0.054459
2019,113,11,0.1807056,0.0451764
2019,155,10,0.8899632000000001,0.22249080000000002
2019,155,11,0.433584,0.108396
2019,197,10,0.484344,0.121086
2019,231,12,0.5693471999999999,0.14233679999999999
2021,112,9,0.085968,0.021492
2021,138,10,0.184896,0.046224
2021,173,10,0.3553138285714286,0.08882845714285716
2021,201,6,0.08953508571428573,0.022383771428571432
2021,266,6,0.241146,0.0602865
2021,299,10,0.20916,0.05229
