year,doy,hour,mean,std
2014,167,24,-7.765632,0.5184
2014,190,24,-6.547392000000001,0.5498462330506594
2014,337,24,0.196992,0.5184
2015,98,24,0.124416,0.5184
2015,169,24,-5.558976000000001,0.3767000366763986
2015,202,24,-4.74336,0.1392943790395
2015,283,24,-2.374272,0.26392619186431676
2015,324,24,-0.756864,0.5184
2016,82,24,-0.702432,0.09164103884177657
2016,134,24,-1.603296,0.046024166173870285
2016,168,24,-6.643295999999999,0.780781650931937
2016,201,24,-2.4312959999999997,0.4178831371185012
2016,252,24,-3.0391199999999996,3.4292076734592785
2016,292,24,-5.9184,0.22238225425604535
2016,341,24,-0.165888,0.04398769864405275
2017,109,24,-1.776384,0.4056643319395974
2017,144,24,-1.6415999999999997,0.05865026485873705
2017,171,24,-5.515776,1.920796174123637
2017,200,24,-4.928256000000001,0.6207153030882996
2017,262,24,-4.2526079999999995,3.1646705413360183
2017,311,24,-1.014336,0.2565949087569742
2018,108,24,0.33177599999999996,1.0263796350278978
2018,131,24,-0.86832,0.179616436129882
2018,160,24,0.50976,0.17839455561199186
2018,214,24,-4.102271999999999,0.48386468508458047
2018,262,24,-2.1384000000000003,0.4068862124574879
2019,113,24,-1.176768,0.22726977632760592
2019,155,24,-5.228928000000002,1.119242554387566
2019,197,24,-4.048704000000001,2.470642407174296
2019,231,24,-8.081856,2.705243466609244
2021,112,24,-0.8750592,0.5184
2021,138,24,-0.48729599999999995,0.5184
2021,173,24,-3.297024,0.5184
2021,201,24,2.4136704,0.5184
2021,266,24,-2.5194240000000003,0.5184
2021,299,24,-2.4338880000000005,0.5184
