year,doy,hour,mean,std
2014,167,8,0.153252,0.03253256878883068
2014,190,12,0.252396,0.11317668296959403
2014,224,9,0.17496,0.17496
2014,254,12,0.153576,0.12371540243639836
2014,254,13,0.13413599999999998,0.13413599999999998
2014,295,13,0.083592,0.002749231165253299
2015,98,12,0.040824,0.040824
2015,169,13,0.15325199999999997,0.12207019803375434
2015,202,8,0.132516,0.0902664232591499
2015,202,9,0.09007199999999999,0.07331283107342124
2015,252,9,0.10141199999999999,0.04444590383826162
2015,252,10,0.10044,0.05590103369348371
2015,284,10,0.071604,0.03543914310476483
2015,324,9,0.008424,0.008424
2016,82,9,0.006722999999999999,0.006758526614581021
2016,133,13,0.0290466,0.021035053840672707
2016,168,14,0.1460835,0.06119689823022079
2016,199,13,0.13688999999999998,0.08849629660047927
2016,252,14,0.102303,0.06001635407120296
2016,293,10,0.0135675,0.007724501343128887
2016,342,13,0.0021491999999999995,0.001281701119606283
2017,109,9,0.042606,0.026673813675588267
2017,144,9,0.07289999999999999,0.024681485530656373
2017,144,10,0.056268,0.05422094798138445
2017,173,8,0.02609935714285714,0.02606191510223142
2017,199,9,0.0731511,0.050820722010219414
2017,262,10,0.014418,0.0151676249953643
2017,297,12,0.050508,0.033010402142355066
2017,298,10,0.011663999999999999,0.011663999999999999
2017,312,11,0.013968000000000001,0.00768344922544556
2018,109,9,0.055674,0.03078606256084075
2018,131,14,0.11383199999999999,0.07516655171018553
2018,160,10,0.012528000000000001,0.00983452530628703
2018,214,12,0.099522,0.08183072410775796
2018,262,12,0.021654,0.021365719458983825
2019,113,9,0.033776999999999995,0.021302640681380325
2019,155,15,0.05103,0.04482416366202497
2019,197,9,0.036369,0.025888086603687036
2021,112,14,0.047547,0.048913404481798234
2021,138,14,0.0691092,0.06978465107801285
2021,173,9,0.04752,0.045515049291415685
2021,202,8,0.013257,0.009889595441675053
2021,265,13,0.08440199999999998,0.06437782978634803
2021,299,13,0.025515000000000003,0.018213656469803094
