year,doy,hour,mean,std
2014,167,6,0.463104,0.115776
2014,190,10,0.574128,0.143532
2014,224,7,0.508032,0.127008
2014,254,10,0.408672,0.102168
2014,254,11,0.31104,0.07776
2014,295,11,0.150768,0.037692
2015,98,10,0.04752,0.01188
2015,169,11,0.412776,0.103194
2015,202,6,0.461376,0.115344
2015,202,7,0.454032,0.113508
2015,252,7,0.297648,0.074412
2015,252,8,0.321408,0.080352
2015,284,8,0.2484,0.0621
2016,82,7,0.031032,0.007758
2016,133,11,0.1457489454545454,0.03643723636363635
2016,168,12,0.3541248,0.0885312
2016,199,11,0.654336,0.163584
2016,252,12,0.3653562857142857,0.09133907142857142
2016,293,8,0.07367563636363637,0.018418909090909093
2016,342,11,0.002904,0.000726
2017,109,7,0.173184,0.043296
2017,124,7,0.1981152,0.0495288
2017,124,8,0.2924928,0.0731232
2017,173,6,0.2346336,0.0586584
2017,199,7,0.3157864615384616,0.0789466153846154
2017,262,8,0.1769897142857143,0.044247428571428576
2017,297,10,0.1264156363636364,0.0316039090909091
2017,298,8,0.1054512,0.0263628
2017,312,9,0.00918,0.002295
2018,109,7,0.084852,0.021213
2018,131,12,0.054108,0.013527
2018,160,8,0.0622944,0.0155736
2018,214,10,0.2099808,0.0524952
2018,262,10,0.1191534545454545,0.029788363636363627
2019,113,7,0.1344492,0.0336123
2019,155,13,0.164232,0.041058
2019,197,7,0.163728,0.040932
2019,233,9,0.3024,0.0756
2021,112,12,0.0843696,0.0210924
2021,138,12,0.02767885714285713,0.0069197142857142825
2021,173,7,0.2131241142857143,0.05328102857142857
2021,202,6,0.04421978181818181,0.011054945454545452
2021,265,11,0.2303074285714286,0.05757685714285715
2021,299,11,0.061056,0.015264
