year,doy,hour,mean,std
2011,54,23,256.1254794473888,64.0313698618472
2012,52,23,272.063937689967,68.01598442249175
2013,50,23,278.1669026802704,69.5417256700676
2014,56,23,291.056822903837,72.76420572595924
2015,62,23,307.9060939048514,76.97652347621285
2016,61,23,342.643600095152,85.660900023788
2017,59,23,366.7230633933611,91.68076584834029
2018,58,23,389.0570839350141,97.26427098375352
2019,57,23,439.2982266345611,109.82455665864028
2020,57,23,486.7600507287127,121.69001268217818
2021,59,23,507.1644875588183,126.79112188970456
