year,doy,hour,mean,std
2011,365,23,37.36162149544619,9.340405373861548
2012,365,23,27.97557392642388,6.99389348160597
2013,365,23,35.7662110387246,8.94155275968115
2014,365,23,42.15652617324223,10.539131543310557
2015,365,23,61.87156155367531,15.467890388418828
2016,365,23,49.72066660247409,12.430166650618522
2017,365,23,51.49901573636294,12.874753934090736
2018,365,23,82.18583227625447,20.54645806906362
2019,365,23,81.60157489873961,20.400393724684903
2020,365,23,55.6080646128788,13.9020161532197
2021,365,23,86.81956811860769,21.704892029651923
