year,doy,hour,mean,std
2013,121,8,-0.003024,-0.000756
2013,182,8,-0.0972,-0.0243
2013,182,9,-0.074736,-0.018684
2013,182,10,-0.236952,-0.059238
2013,182,11,-0.303696,-0.075924
2013,182,12,-0.06048,-0.01512
2013,204,9,-0.3840480000000001,-0.096012
2014,254,13,-0.140076,-0.035019
2014,295,12,-0.06912,-0.01728
2015,169,13,-0.227664,-0.056916
2015,202,8,-0.238464,-0.059616
2015,252,10,-0.091584,-0.022896
2015,284,11,-0.034344,-0.008586
2015,324,10,-0.037584,-0.009396
2016,82,10,0.0263852307692307,0.0065963076923076
2016,133,14,-0.0624599999999999,-0.0156149999999999
2016,168,15,-0.165276,-0.041319
2016,199,14,-0.2558880000000001,-0.063972
2016,252,14,-0.207144,-0.051786
2016,293,10,-0.011772,-0.002943
2017,109,10,-0.239418,-0.0598545
2017,124,9,-0.37044,-0.09261
2017,173,7,-0.218808,-0.054702
2017,199,8,-0.4210272,-0.1052568
2017,262,9,-0.035424,-0.008856
2017,298,10,-0.12672,-0.03168
2018,131,14,-0.09018,-0.022545
2018,160,9,-0.074016,-0.018504
2018,214,13,-0.426168,-0.106542
2018,262,13,-0.32598,-0.081495
2019,113,10,-0.068508,-0.017127
2019,155,16,-0.154224,-0.038556
2019,197,10,-0.240732,-0.060183
2019,233,10,-0.2885760000000001,-0.072144
2021,112,15,-0.0625165714285714,-0.0156291428571428
2021,173,10,0.010368,0.002592
2021,299,14,0.002448,0.000612
