year,doy,hour,mean,std
2013,182,8,0.001296,0.000324
2013,182,9,0.000864,0.000216
2013,182,10,0.00108,0.00027
2013,182,11,0.001296,0.000324
2013,182,12,0.001512,0.000378
2013,204,9,0.00864,0.00216
2013,261,10,0.004752,0.001188
2013,302,11,0.00216,0.00054
2014,167,9,0.00216,0.00054
2014,190,12,0.006264,0.001566
2014,254,13,0.007632,0.001908
2014,295,12,0.006588,0.001647
2014,338,11,0.001296,0.000324
2015,98,11,0.000648,0.000162
2015,169,13,0.002484,0.000621
2015,202,8,0.025596,0.006399
2015,252,10,0.024732,0.006183
2015,284,11,0.026352,0.006588
2015,324,10,0.003672,0.000918
2016,82,10,0.0008473846153846,0.0002118461538461
2016,133,14,0.00588,0.00147
2016,168,15,0.003078,0.0007695
2016,199,14,0.0059862857142857,0.0014965714285714
2016,252,14,0.0056815714285714,0.0014203928571428
2016,293,10,0.0050223157894736,0.0012555789473684
2016,342,14,0.00204228,0.00051057
2017,109,10,0.000729,0.00018225
2017,124,9,0.0026082,0.00065205
2017,173,7,0.007164,0.001791
2017,199,8,0.0057348,0.0014337
2017,262,9,0.003024,0.000756
2017,298,10,0.0053259428571428,0.0013314857142857
2017,312,10,0.002367,0.00059175
2018,109,10,0.0004319999999999,0.0001079999999999
2018,131,14,0.00054,0.000135
2018,160,9,0.0036855,0.000921375
2018,214,13,0.0105788571428571,0.0026447142857142
2018,262,13,0.014337,0.00358425
2019,113,10,0.000432,0.000108
2019,155,16,0.02538,0.006345
2019,197,10,0.01306665,0.0032666625
2019,233,10,0.00162,0.000405
2021,112,15,0.0011678241758241,0.000291956043956
2021,138,15,0.01092,0.00273
2021,173,10,0.000864,0.000216
2021,299,14,0.000432,0.000108
