year,doy,hour,mean,std
2016,157,23,0.097592195538978,0.0009304246102728
2016,182,23,0.0143903992785899,0.0002297163755445
2016,202,23,0.0293733228917544,0.0
2016,230,23,0.4748168546730786,0.0
2016,258,23,0.0400574586885894,0.0
2016,279,23,0.4296974465623425,0.0
2016,297,23,0.2584800917972999,0.0
2017,146,23,0.0093025726479848,0.0
2017,158,23,0.2619971641575916,0.0996541806651901
2017,182,23,0.1062527286741528,0.0
2017,218,23,0.1335107926874827,0.0
2017,252,23,0.115379007323567,0.0
2018,143,23,0.000328181938819,0.0
2018,183,23,0.0883795997654232,0.0
2018,250,23,0.0101498020410153,0.0001201357607617
2019,160,23,0.0585980367228268,0.005902463741958
2019,228,23,0.0134554583777147,0.0
2020,177,23,0.400842118962849,0.1054759257698652
2020,198,23,0.0077747661058064,3.9702234301378125e-06
2020,226,23,0.0112596578109954,0.0
2021,151,23,0.1327049966524084,4.34285841944687e-05
2021,192,23,0.3881092848076373,0.2591406127331791
2021,217,23,0.1138503025050348,0.0255783812588292
2021,234,23,0.0098978699846112,8.654774174860666e-08
