year,doy,hour,mean,std
2016.0,127.0,24,1.296,0.3062023801344464
2016.0,158.0,24,1.0656,0.7066057274205533
2016.0,229.0,24,1.5392492307692307,0.9037087988437937
2016.0,230.0,24,1.50336,0.07331283107342132
2017.0,171.0,24,1.22778947368421,0.8704952128374586
2017.0,174.0,24,0.7326719999999998,0.5450659378617809
2017.0,178.0,24,1.0976914285714283,0.7351675728546236
2017.0,180.0,24,0.8210335135135134,0.6649448085042524
2017.0,227.0,24,1.0812342857142854,0.9011168160815136
2017.0,230.0,24,1.0536129729729728,0.839642121756065
2017.0,231.0,24,0.9561600000000007,0.655313426916573
2017.0,235.0,24,1.4116430769230772,0.945080272634593
