year,doy,hour,mean,std
2014,167,12,0.24364799999999998,0.24364799999999998
2014,191,9,0.27021599999999996,0.021993849322026363
2014,337,13,0.00972,0.00972
2015,99,8,0.002592,0.002592
2015,169,7,0.029969999999999997,0.01460877161160376
2015,203,10,0.12603599999999998,0.06755898542755065
2015,283,8,0.046332,0.021624825733401874
2015,324,14,0.026244,0.014204361020475368
2016,83,9,0.0319869,0.00952638517172175
2016,134,13,0.061056000000000006,0.0262191734423494
2016,168,8,0.053182285714285696,0.03213982147950876
2016,168,9,0.05945399999999999,0.030012440220681825
2016,200,10,0.21448799999999996,0.11821694010589173
2016,200,11,0.236844,0.11775873491168289
2016,252,9,0.08718029999999999,0.03600788714101399
2016,292,8,0.023193,0.008254938158460063
2016,342,11,0.009260999999999997,0.003328053485147135
2017,109,13,0.0721575,0.044929176366810916
2017,145,8,0.08337599999999999,0.03492515838188854
2017,171,9,0.14288399999999998,0.01914800710256814
2017,200,11,0.14164200000000002,0.05490825577269778
2017,200,12,0.10691999999999999,0.04490410903247052
2017,263,11,0.157734,0.07641885955704912
2017,311,10,0.026621999999999993,0.007582338425578215
2018,108,8,0.061668,0.04056517955094
2018,131,8,0.06318,0.03815366551197931
2018,159,8,0.11207969999999999,0.028935012541210337
2018,198,8,0.147636,0.06733156905939441
2018,213,11,0.07789499999999999,0.0308059942868267
2018,261,11,0.07705799999999999,0.003283803891830346
2018,261,12,0.056538,0.04284218565853054
2019,114,11,0.073791,0.0197478376537787
2019,155,9,0.132354,0.05816048184119525
2019,197,14,0.231984,0.07999279387544853
2019,231,10,0.14823,0.04713169990568978
2021,112,8,0.0404352,0.022360413477393478
2021,138,9,0.09639,0.05567193109637927
2021,174,8,0.119718,0.059108470052945894
2021,201,11,0.042444,0.030699748011995147
2021,235,8,0.07924114285714286,0.04333311979518292
2021,265,8,0.04137942857142857,0.01544806083332805
2021,299,9,0.034182,0.021306541530713048
