year,doy,hour,mean,std
2014,167,8,-0.108,-0.027
2014,190,11,-0.255744,-0.063936
2014,254,8,-0.10152,-0.02538
2014,254,9,-0.09806400000000001,-0.024516000000000003
2014,294,12,0.046656,0.011664
2015,98,10,-0.00864,-0.00216
2015,169,8,-0.20304,-0.05076
2015,202,6,-0.121824,-0.030456
2015,202,7,-0.214272,-0.053568
2015,283,13,-0.06264,-0.01566
2015,324,11,-0.002592,-0.000648
2016,82,11,-0.002856960000000001,-0.0007142400000000002
2016,134,7,-0.02328000000000001,-0.005820000000000002
2016,168,11,-0.1950048,-0.0487512
2016,201,10,-0.219024,-0.054756
2016,252,5,0.044388,0.011097
2016,292,10,-0.2551156363636364,-0.0637789090909091
2017,109,8,-0.041616,-0.010404
2017,124,9,-0.022248,-0.005562
2017,172,5,-0.03385309090909091,-0.008463272727272727
2017,200,6,-0.165264,-0.041316
2017,262,10,-0.2696914285714286,-0.06742285714285715
2017,311,11,0.03757090909090909,0.009392727272727273
2018,108,10,-0.01184914285714286,-0.002962285714285715
2018,131,8,-0.01882800000000001,-0.004707000000000003
2018,159,12,0.07627199999999999,0.019067999999999998
2018,214,6,-0.087264,-0.021816
2018,262,6,-0.03658707692307692,-0.00914676923076923
2019,113,12,0.04248,0.01062
2019,155,10,-0.114336,-0.028584
2019,197,11,-0.326592,-0.081648
2019,231,11,-0.007488000000000004,-0.001872000000000001
2021,112,9,0.031968,0.007992
2021,138,9,-0.022896,-0.005724
2021,173,10,-0.007776000000000001,-0.0019440000000000002
2021,201,6,0.06208457142857143,0.015521142857142858
2021,266,6,0.04202742857142857,0.010506857142857142
