year,doy,hour,mean,std
2014,167,24,0.082944,0.5184
2014,337,24,0.020736,0.5184
2015,98,24,0.0,0.5184
2015,169,24,0.010368,0.0
2015,203,24,0.222912,0.007331283107342131
2015,283,24,0.36288,0.014662566214684241
2015,324,24,0.072576,0.5184
2016,82,24,0.014626285714285717,0.0023564838559314003
2016,134,24,0.041472,0.04398769864405275
2016,168,24,0.0648,0.010996924661013192
2016,201,24,0.098496,0.007331283107342131
2016,252,24,0.16243199999999997,0.004887522071561448
2016,292,24,0.09676799999999999,0.053762742787175584
2016,341,24,0.036288,0.007331283107342129
2017,109,24,0.021846857142857147,0.00576029387005453
2017,144,24,0.028882285714285715,0.0026701682588579
2017,172,24,0.203472,0.06781436874291465
2017,200,24,0.34905600000000003,0.17106327250464953
2017,262,24,0.062208,0.04398769864405275
2017,311,24,0.07344,0.008553163625232472
2018,108,24,0.0017280000000000004,0.0024437610357807087
2018,131,24,0.009072,0.0018328207768355323
2018,159,24,0.021600000000000005,0.00610940258945177
2018,262,24,0.18218057142857141,0.1403417051976921
2019,155,24,0.010368,0.0
2019,197,24,0.324,0.040322057090381724
2019,231,24,0.145152,0.0
2021,112,24,0.0041472,0.5184
2021,138,24,0.05184000000000001,0.5184
2021,173,24,0.09590399999999999,0.5184
2021,201,24,0.13685760000000002,0.5184
2021,266,24,0.0456192,0.5184
2021,299,24,0.0705024,0.5184
