year,doy,hour,mean,std
2014,167,10,0.311904,0.5
2015,98,12,0.033264,0.5
2015,169,10,0.31536,0.5
2015,203,8,0.34473600000000004,0.5
2015,203,9,0.42292799999999997,0.5
2015,283,15,0.18316800000000003,0.5
2015,324,13,0.037584000000000006,0.5
2016,82,13,0.06716828571428572,0.5
2016,134,9,0.07684200000000001,0.5
2016,168,13,0.7976880000000001,0.5
2016,201,12,0.604692,0.5
2016,252,7,0.0986472,0.5
2016,292,12,0.324792,0.5
2017,109,10,0.10068685714285713,0.5
2017,144,10,0.3109782857142857,0.5
2017,144,11,0.37087200000000003,0.5
2017,172,7,0.25245,0.5
2017,200,8,0.474624,0.5
2017,262,12,0.42260400000000004,0.5
2017,311,13,0.06397200000000001,0.5
2018,108,12,0.05524199999999999,0.5
2018,131,10,0.019548000000000006,0.5
2018,159,14,0.04856399999999999,0.5
2018,262,8,0.24926400000000004,0.5
2019,155,12,0.28512,0.5
2019,197,13,0.44809200000000005,0.5
2019,231,13,0.337608,0.5
2021,112,11,0.009374400000000003,0.5
2021,138,11,0.24019200000000004,0.5
2021,173,12,0.30888000000000004,0.5
2021,201,8,0.2964096,0.5
2021,266,8,0.1493856,0.5
