year,doy,hour,mean,std
2014,167,8,0.002592,0.000648
2014,190,11,0.007776,0.001944
2014,254,8,0.008064,0.002016
2014,254,9,0.00432,0.00108
2014,294,12,0.003996,0.000999
2014,337,7,0.0008640000000000001,0.00021600000000000002
2015,98,10,0.000432,0.000108
2015,169,8,0.00054,0.000135
2015,202,6,0.007560000000000001,0.0018900000000000002
2015,202,7,0.007560000000000001,0.0018900000000000002
2015,283,13,0.014796,0.003699
2015,324,11,0.002592000000000001,0.0006480000000000002
2016,82,11,0.000689934065934066,0.0001724835164835165
2016,134,7,0.00239328,0.00059832
2016,168,11,0.00234,0.000585
2016,201,10,0.003132000000000001,0.0007830000000000003
2016,252,5,0.007353818181818182,0.0018384545454545455
2016,292,10,0.0057048,0.0014262
2016,341,7,0.001836,0.000459
2017,109,8,0.0007866947368421053,0.00019667368421052634
2017,124,8,0.001217454545454546,0.0003043636363636365
2017,124,9,0.001056,0.000264
2017,172,5,0.005584168421052632,0.001396042105263158
2017,200,6,0.01181647058823529,0.0029541176470588223
2017,262,10,0.004685538461538461,0.0011713846153846152
2017,311,11,0.002865882352941177,0.0007164705882352942
2018,108,10,0.000432,0.000108
2018,131,8,0.000432,0.000108
2018,159,12,0.0007643076923076924,0.0001910769230769231
2018,214,6,0.006192,0.001548
2018,262,6,0.008457,0.00211425
2019,113,12,0.000432,0.000108
2019,155,10,0.000438,0.0001095
2019,197,11,0.0111456,0.0027864
2019,231,11,0.005430857142857143,0.0013577142857142857
2019,233,11,0.005904,0.001476
2021,112,9,0.000432,0.000108
2021,138,9,0.002955272727272727,0.0007388181818181817
2021,173,10,0.004251,0.00106275
2021,201,6,0.005937,0.00148425
2021,266,6,0.002106319526627219,0.0005265798816568047
2021,299,10,0.002403771428571429,0.0006009428571428573
