year,doy,hour,mean,std
2014,167,10,0.099144,0.099144
2014,337,9,0.0019439999999999998,0.0019439999999999998
2015,98,12,0.040175999999999996,0.040175999999999996
2015,169,10,0.047628,0.028710129780270932
2015,203,8,0.082296,0.04673692980930604
2015,203,9,0.07128,0.042154877867217215
2015,283,15,0.038394,0.017510993575465664
2015,324,13,0.020412,0.01145512985522207
2016,82,13,0.026837999999999997,0.009255763825854675
2016,134,9,0.028754999999999996,0.014708731692433578
2016,168,13,0.211734,0.06611214508696568
2016,201,12,0.25385399999999997,0.05684053440987337
2016,252,7,0.0285822,0.012070559496560216
2016,292,12,0.05508,0.027981797511954086
2016,341,9,0.010983599999999998,0.0048669070917781035
2017,109,10,0.035705571428571434,0.02011843267518925
2017,144,10,0.05054399999999999,0.012363052050363608
2017,144,11,0.04352399999999999,0.014509831149947956
2017,172,7,0.052703999999999994,0.015753938936024846
2017,200,8,0.087318,0.025640316066694667
2017,262,12,0.06852599999999999,0.020980094566040445
2017,311,13,0.0216135,0.0048804320505463445
2018,108,12,0.081864,0.014884030099405204
2018,131,10,0.10637999999999999,0.04030165832816312
2018,159,14,0.102708,0.04088224416540755
2018,262,8,0.02184685714285714,0.005667433238266163
2019,155,12,0.040013999999999994,0.014022127085431792
2019,197,13,0.131463,0.05478850218795911
2019,231,13,0.103518,0.03401177043318974
2021,112,11,0.0563112,0.030149901778944485
2021,138,11,0.0891,0.04215487786721721
2021,173,12,0.10821599999999999,0.05383911031954372
2021,201,8,0.028512000000000003,0.009164103884177656
2021,266,8,0.0170424,0.004856975058614158
2021,299,12,0.0373248,0.0373248
