year,doy,hour,mean,std
2014,167,11,0.0463104,0.0115776
2014,191,7,0.0784512,0.0196128
2014,254,13,0.0646272,0.0161568
2014,294,9,0.0303264,0.0075816
2015,169,6,0.044928,0.011232
2015,202,10,0.055555200000000006,0.013888800000000001
2015,283,7,0.0451008,0.0112752
2016,83,8,0.006912000000000001,0.0017280000000000002
2016,134,11,0.0393984,0.0098496
2016,134,12,0.035424000000000004,0.008856000000000001
2016,168,6,0.06633051428571428,0.01658262857142857
2016,200,10,0.12065760000000002,0.030164400000000004
2016,252,8,0.0911304,0.0227826
2016,292,7,0.0428544,0.0107136
2016,342,8,0.009655200000000001,0.0024138000000000002
2017,109,12,0.05401234285714284,0.01350308571428571
2017,125,7,0.10618559999999999,0.026546399999999998
2017,171,8,0.09506468571428572,0.02376617142857143
2017,200,10,0.1051488,0.0262872
2017,262,12,0.0643248,0.0160812
2017,311,8,0.06863040000000001,0.017157600000000002
2018,108,7,0.050068800000000004,0.012517200000000001
2018,131,7,0.06588000000000001,0.016470000000000002
2018,159,7,0.08272182857142857,0.020680457142857142
2018,213,11,0.1020384,0.0255096
2018,261,11,0.06649920000000001,0.016624800000000002
2019,114,8,0.03884544,0.00971136
2019,155,7,0.09393408,0.02348352
2019,197,13,0.14169600000000002,0.035424000000000004
2019,231,9,0.08280576,0.02070144
2021,112,7,0.0290736,0.0072684
2021,138,7,0.07088256,0.01772064
2021,174,7,0.1007712,0.0251928
2021,201,10,0.21024000000000004,0.05256000000000001
2021,235,6,0.16651008000000006,0.041627520000000015
2021,265,6,0.0832032,0.0208008
2021,299,7,0.029520000000000005,0.007380000000000001
