year,doy,hour,mean,std
2014,167,24,-0.31104,0.5184
2014,191,24,-1.8714240000000002,0.22726977632760592
2015,169,24,-6.205248,2.0307654207337693
2015,202,24,-3.1622400000000006,1.495581753897794
2015,283,24,-3.011904,0.2712574749716582
2016,83,24,-0.24079680000000006,0.4255809843812104
2016,134,24,-1.5725664,0.21883880075416234
2016,168,24,-0.682992,0.559010336934837
2016,200,24,-7.07616,10.329777898245053
2016,252,24,-12.659328000000002,2.126072101129217
2016,292,24,-4.148187428571429,4.006371663802772
2016,342,24,-0.373248,0.4362113448868564
2017,109,24,0.377136,1.0538719466804305
2017,145,24,-5.6229119999999995,5.909014184517753
2017,171,24,-7.804511999999999,5.663416200421792
2017,200,24,-4.098815999999999,0.7722284873067048
2017,262,24,-3.1881600000000003,1.400275073502346
2017,311,24,-3.0637440000000007,2.69058090039456
2018,131,24,-1.0528703999999998,6.686863322206752
2018,159,24,-6.388415999999999,2.006327810375961
2018,213,24,-2.9790719999999995,3.1573392582286743
2018,261,24,-0.9577439999999999,0.863258585889535
2019,114,24,-2.2368960000000007,3.764613875620182
2019,155,24,-3.981312000000001,1.8548146261575575
2019,197,24,-6.928416,0.025659490875697542
2019,231,24,-2.9704320000000006,5.5791064446873575
2021,112,24,-1.0486491428571423,0.5184
2021,138,24,-3.7048319999999997,0.5184
2021,174,24,-6.568128,0.5184
2021,201,24,5.8537728,0.5184
2021,235,24,8.493984000000001,2.2030505737563084
2021,265,24,4.5142272000000006,0.5184
2021,299,24,0.2944512,0.5184
