year,doy,hour,mean,std
2013,121,8,0.005184,0.001296
2013,182,8,0.27648,0.06912
2013,182,9,0.208224,0.052056
2013,182,10,0.428328,0.107082
2013,182,11,0.58968,0.14742
2013,182,12,0.378432,0.094608
2013,205,14,0.5227200000000001,0.13068
2013,260,11,0.407808,0.101952
2013,302,13,0.033264,0.008316
2014,254,10,0.243432,0.060858
2014,294,14,0.090288,0.022572
2014,294,15,0.106272,0.026568
2015,98,13,0.028512,0.007128
2015,169,10,0.38664,0.09666
2015,202,14,0.492696,0.123174
2015,283,14,0.235008,0.058752
2015,324,13,0.033696,0.008424
2016,82,14,0.088506,0.0221265
2016,134,8,0.12864,0.03216
2016,134,9,0.171576,0.042894
2016,168,13,0.57636,0.14409
2016,201,12,0.4446,0.11115
2016,252,8,0.297108,0.074277
2016,292,12,0.362484,0.090621
2016,292,13,0.438732,0.109683
2016,341,10,0.032544,0.008136
2017,109,11,0.117072,0.029268
2017,124,11,0.231354,0.0578385
2017,171,14,0.39492,0.09873
2017,200,7,0.456048,0.114012
2017,200,8,0.382644,0.095661
2017,262,12,0.373878,0.0934695
2017,311,13,0.055314,0.0138285
2018,108,12,0.0469584,0.0117396
2018,131,10,0.10998,0.027495
2018,131,11,0.11682,0.029205
2018,160,8,0.127368,0.031842
2018,214,9,0.31671,0.0791775
2018,262,8,0.220266,0.0550665
2019,113,13,0.185112,0.046278
2019,155,12,0.898992,0.224748
2019,155,13,0.433584,0.108396
2019,197,12,0.461376,0.115344
2019,231,14,0.5697,0.142425
2021,112,11,0.062316,0.015579
2021,138,12,0.184896,0.046224
2021,173,12,0.3553138285714286,0.0888284571428571
2021,266,8,0.240552,0.060138
2021,299,12,0.2226744,0.0556686
