year,doy,hour,mean,std
2013,121,8,0.001296,0.00054
2013,182,8,0.107568,0.04482
2013,182,9,0.08009279999999999,0.033372
2013,182,10,0.11482559999999999,0.047844
2013,182,11,0.1715904,0.071496
2013,182,12,0.1907712,0.079488
2013,205,14,0.1967328,0.081972
2013,260,11,0.09072,0.0378
2013,302,13,0.0191808,0.007992
2014,254,10,0.0781488,0.032562
2014,294,14,0.0313632,0.013068
2014,294,15,0.0204768,0.008532
2015,98,13,0.0202176,0.008424
2015,169,10,0.088128,0.03672
2015,202,14,0.17703359999999999,0.073764
2015,283,14,0.081648,0.03402
2015,324,13,0.001296,0.00054
2016,82,14,0.0355428,0.0148095
2016,134,8,0.036288,0.01512
2016,134,9,0.06367679999999999,0.026532
2016,168,13,0.187488,0.07812
2016,201,12,0.2112048,0.088002
2016,252,8,0.10609919999999999,0.044208
2016,292,12,0.0953208,0.039717
2016,292,13,0.1198368,0.049932
2016,341,10,0.020952,0.00873
2017,109,11,0.02680128,0.0111672
2017,124,11,0.0993384,0.041391
2017,171,14,0.1163376,0.048474
2017,200,7,0.1613952,0.067248
2017,200,8,0.1039392,0.043308
2017,262,12,0.117018,0.0487575
2017,311,13,0.0092448,0.003852
2018,108,12,0.039787199999999995,0.016578
2018,131,10,0.04672079999999994,0.0194669999999999
2018,131,11,0.0478656,0.019944
2018,160,8,0.1051272,0.043803
2018,214,9,0.10419840000000001,0.043416
2018,262,8,0.077598,0.0323325
2019,113,13,0.0776304,0.032346
2019,155,12,0.39955680000000005,0.166482
2019,155,13,0.154656,0.06444
2019,197,12,0.16316640000000002,0.067986
2019,231,14,0.1688472,0.070353
2021,112,11,0.035575199999999994,0.014823
2021,138,12,0.10653119999999999,0.044388
2021,173,12,0.12682285714285715,0.0528428571428571
2021,266,8,0.077328,0.03222
2021,299,12,0.0752328,0.031347
