year,doy,hour,mean,std
2013,121,8,0.00216,0.00054
2013,182,8,0.17928,0.04482
2013,182,9,0.133488,0.033372
2013,182,10,0.191376,0.047844
2013,182,11,0.285984,0.071496
2013,182,12,0.317952,0.079488
2013,203,9,0.171504,0.042876
2013,261,14,0.153792,0.038448
2013,303,10,0.029808,0.007452
2014,254,16,0.098064,0.024516
2014,294,13,0.055728,0.013932
2015,99,10,0.015552,0.003888
2015,169,9,0.090288,0.022572
2015,202,10,0.18144,0.04536
2015,283,12,0.123336,0.030834
2016,83,13,0.041904,0.010476
2016,134,10,0.035496,0.008874
2016,168,10,0.109224,0.027306
2016,200,13,0.370152,0.092538
2016,252,12,0.154242,0.0385605
2016,292,10,0.020196,0.005049
2016,342,9,0.0046079999999999,0.0011519999999999
2017,109,15,0.041472,0.010368
2017,125,10,0.1233,0.030825
2017,171,12,0.13041,0.0326025
2017,200,13,0.204984,0.051246
2017,262,13,0.179442,0.0448605
2018,108,10,0.034668,0.008667
2018,131,9,0.0956159999999999,0.0239039999999999
2018,131,10,0.079488,0.019872
2018,159,12,0.236736,0.059184
2018,159,13,0.154368,0.038592
2018,213,13,0.111078,0.0277695
2018,261,14,0.187452,0.046863
2019,114,10,0.045468,0.011367
2019,155,11,0.287352,0.071838
2019,199,12,0.229104,0.057276
2019,231,12,0.283392,0.070848
2021,112,10,0.0522,0.01305
2021,138,10,0.1639872,0.0409968
2021,174,9,0.169344,0.042336
2021,201,14,0.25974,0.064935
2021,235,9,0.2352672,0.0588168
2021,265,10,0.1508914285714286,0.0377228571428571
2021,299,10,0.08604,0.02151
