year,doy,hour,mean,std
2011,56,23,634.2256072357409,158.55640180893522
2012,53,23,682.5875158761683,170.64687896904206
2013,52,23,722.8272961327757,180.70682403319393
2014,57,23,765.7082625914405,191.42706564786013
2015,62,23,803.9938714263752,200.9984678565938
2016,61,23,893.3127315210613,223.32818288026533
2017,59,23,988.6778732164277,247.16946830410689
2018,58,23,1040.229049823111,260.05726245577773
2019,57,23,1098.484896453701,274.6212241134252
2020,57,23,1141.701906811677,285.42547670291924
2021,59,23,1163.667093910053,290.91677347751323
