year,doy,hour,mean,std
2016,127,9,5.4799999999999995,1.37
2016,159,9,6.949999999999999,1.7374999999999998
2017,171,9,8.541891087716152,2.135472771929038
2017,175,9,7.365452858131935,1.8413632145329837
2017,178,9,5.365300454096239,1.3413251135240598
2017,179,9,9.927775226131727,2.481943806532932
2017,227,9,10.38783258720161,2.5969581468004024
2017,232,9,8.058830104493696,2.014707526123424
2017,235,9,4.131205511240323,1.0328013778100809
2019,233,10,9.43340436264477,3.573837250469055
2019,234,13,6.877802748196904,0.3849749647653607
