year,doy,hour,mean,std
2013,203,24,4.613760000000001,0.5184
2013,261,24,6.407424,0.5184
2013,303,24,1.026432,0.5184
2015,283,24,2.54016,0.05865026485873705
2018,198,24,3.1985279999999996,2.8422931716710718
2018,213,24,5.180112,5.339512240771061
2018,261,24,4.165344,1.7411797379937546
2019,114,24,1.829952,0.06598154796607927
2019,156,24,3.856896,0.20527592700557917
2019,199,24,0.5676479999999999,0.3995549293501458
2019,231,24,3.5251200000000003,2.287646200337806
2021,265,24,3.0481920000000002,0.5184
