year,doy,hour,mean,std
2014,65,24,1303.99352511431,325.9983812785775
2015,62,24,1351.8479638009048,270.369592760181
2016,61,24,1438.5085972850682,287.70171945701367
2017,59,24,1543.341176470588,308.6682352941176
2018,59,24,1619.7864253393666,323.95728506787333
2019,57,24,1671.8552036199096,334.37104072398193
2020,57,24,1751.0443438914026,350.20886877828053
2021,59,24,1809.723076923077,361.9446153846154
